"MTU (CET/CEST)","Area","Sequence","Day-ahead (EUR/MWh)","Intraday Period (CET/CEST)","Energy Price (EUR/MWh)"
"25/12/2023 23:00:00 - 26/12/2023 00:00:00","BZN|HU","Without sequence","0.08","",""
"26/12/2023 00:00:00 - 26/12/2023 01:00:00","BZN|HU","Without sequence","0.01","",""
"26/12/2023 01:00:00 - 26/12/2023 02:00:00","BZN|HU","Without sequence","0.08","",""
"26/12/2023 02:00:00 - 26/12/2023 03:00:00","BZN|HU","Without sequence","0.09","",""
"26/12/2023 03:00:00 - 26/12/2023 04:00:00","BZN|HU","Without sequence","0.11","",""
"26/12/2023 04:00:00 - 26/12/2023 05:00:00","BZN|HU","Without sequence","0.0","",""
"26/12/2023 05:00:00 - 26/12/2023 06:00:00","BZN|HU","Without sequence","0.03","",""
"26/12/2023 06:00:00 - 26/12/2023 07:00:00","BZN|HU","Without sequence","0.58","",""
"26/12/2023 07:00:00 - 26/12/2023 08:00:00","BZN|HU","Without sequence","1.27","",""
"26/12/2023 08:00:00 - 26/12/2023 09:00:00","BZN|HU","Without sequence","9.86","",""
"26/12/2023 09:00:00 - 26/12/2023 10:00:00","BZN|HU","Without sequence","7.18","",""
"26/12/2023 10:00:00 - 26/12/2023 11:00:00","BZN|HU","Without sequence","6.72","",""
"26/12/2023 11:00:00 - 26/12/2023 12:00:00","BZN|HU","Without sequence","3.35","",""
"26/12/2023 12:00:00 - 26/12/2023 13:00:00","BZN|HU","Without sequence","2.47","",""
"26/12/2023 13:00:00 - 26/12/2023 14:00:00","BZN|HU","Without sequence","0.24","",""
"26/12/2023 14:00:00 - 26/12/2023 15:00:00","BZN|HU","Without sequence","3.88","",""
"26/12/2023 15:00:00 - 26/12/2023 16:00:00","BZN|HU","Without sequence","15.36","",""
"26/12/2023 16:00:00 - 26/12/2023 17:00:00","BZN|HU","Without sequence","61.23","",""
"26/12/2023 17:00:00 - 26/12/2023 18:00:00","BZN|HU","Without sequence","67.75","",""
"26/12/2023 18:00:00 - 26/12/2023 19:00:00","BZN|HU","Without sequence","68.36","",""
"26/12/2023 19:00:00 - 26/12/2023 20:00:00","BZN|HU","Without sequence","68.26","",""
"26/12/2023 20:00:00 - 26/12/2023 21:00:00","BZN|HU","Without sequence","62.58","",""
"26/12/2023 21:00:00 - 26/12/2023 22:00:00","BZN|HU","Without sequence","49.02","",""
"26/12/2023 22:00:00 - 26/12/2023 23:00:00","BZN|HU","Without sequence","53.09","",""
"26/12/2023 23:00:00 - 27/12/2023 00:00:00","BZN|HU","Without sequence","26.36","",""
"27/12/2023 00:00:00 - 27/12/2023 01:00:00","BZN|HU","Without sequence","38.03","",""
"27/12/2023 01:00:00 - 27/12/2023 02:00:00","BZN|HU","Without sequence","43.5","",""
"27/12/2023 02:00:00 - 27/12/2023 03:00:00","BZN|HU","Without sequence","44.91","",""
"27/12/2023 03:00:00 - 27/12/2023 04:00:00","BZN|HU","Without sequence","41.85","",""
"27/12/2023 04:00:00 - 27/12/2023 05:00:00","BZN|HU","Without sequence","41.69","",""
"27/12/2023 05:00:00 - 27/12/2023 06:00:00","BZN|HU","Without sequence","47.77","",""
"27/12/2023 06:00:00 - 27/12/2023 07:00:00","BZN|HU","Without sequence","65.06","",""
"27/12/2023 07:00:00 - 27/12/2023 08:00:00","BZN|HU","Without sequence","72.79","",""
"27/12/2023 08:00:00 - 27/12/2023 09:00:00","BZN|HU","Without sequence","79.6","",""
"27/12/2023 09:00:00 - 27/12/2023 10:00:00","BZN|HU","Without sequence","78.78","",""
"27/12/2023 10:00:00 - 27/12/2023 11:00:00","BZN|HU","Without sequence","73.41","",""
"27/12/2023 11:00:00 - 27/12/2023 12:00:00","BZN|HU","Without sequence","74.06","",""
"27/12/2023 12:00:00 - 27/12/2023 13:00:00","BZN|HU","Without sequence","72.44","",""
"27/12/2023 13:00:00 - 27/12/2023 14:00:00","BZN|HU","Without sequence","70.22","",""
"27/12/2023 14:00:00 - 27/12/2023 15:00:00","BZN|HU","Without sequence","72.74","",""
"27/12/2023 15:00:00 - 27/12/2023 16:00:00","BZN|HU","Without sequence","78.58","",""
"27/12/2023 16:00:00 - 27/12/2023 17:00:00","BZN|HU","Without sequence","117.13","",""
"27/12/2023 17:00:00 - 27/12/2023 18:00:00","BZN|HU","Without sequence","96.35","",""
"27/12/2023 18:00:00 - 27/12/2023 19:00:00","BZN|HU","Without sequence","76.94","",""
"27/12/2023 19:00:00 - 27/12/2023 20:00:00","BZN|HU","Without sequence","69.42","",""
"27/12/2023 20:00:00 - 27/12/2023 21:00:00","BZN|HU","Without sequence","54.73","",""
"27/12/2023 21:00:00 - 27/12/2023 22:00:00","BZN|HU","Without sequence","32.12","",""
"27/12/2023 22:00:00 - 27/12/2023 23:00:00","BZN|HU","Without sequence","24.84","",""
"27/12/2023 23:00:00 - 28/12/2023 00:00:00","BZN|HU","Without sequence","15.59","",""
"28/12/2023 00:00:00 - 28/12/2023 01:00:00","BZN|HU","Without sequence","17.44","",""
"28/12/2023 01:00:00 - 28/12/2023 02:00:00","BZN|HU","Without sequence","17.05","",""
"28/12/2023 02:00:00 - 28/12/2023 03:00:00","BZN|HU","Without sequence","16.59","",""
"28/12/2023 03:00:00 - 28/12/2023 04:00:00","BZN|HU","Without sequence","15.24","",""
"28/12/2023 04:00:00 - 28/12/2023 05:00:00","BZN|HU","Without sequence","17.09","",""
"28/12/2023 05:00:00 - 28/12/2023 06:00:00","BZN|HU","Without sequence","24.7","",""
"28/12/2023 06:00:00 - 28/12/2023 07:00:00","BZN|HU","Without sequence","30.26","",""
"28/12/2023 07:00:00 - 28/12/2023 08:00:00","BZN|HU","Without sequence","39.85","",""
"28/12/2023 08:00:00 - 28/12/2023 09:00:00","BZN|HU","Without sequence","42.58","",""
"28/12/2023 09:00:00 - 28/12/2023 10:00:00","BZN|HU","Without sequence","39.34","",""
"28/12/2023 10:00:00 - 28/12/2023 11:00:00","BZN|HU","Without sequence","33.78","",""
"28/12/2023 11:00:00 - 28/12/2023 12:00:00","BZN|HU","Without sequence","26.32","",""
"28/12/2023 12:00:00 - 28/12/2023 13:00:00","BZN|HU","Without sequence","22.97","",""
"28/12/2023 13:00:00 - 28/12/2023 14:00:00","BZN|HU","Without sequence","24.77","",""
"28/12/2023 14:00:00 - 28/12/2023 15:00:00","BZN|HU","Without sequence","46.22","",""
"28/12/2023 15:00:00 - 28/12/2023 16:00:00","BZN|HU","Without sequence","96.43","",""
"28/12/2023 16:00:00 - 28/12/2023 17:00:00","BZN|HU","Without sequence","126.89","",""
"28/12/2023 17:00:00 - 28/12/2023 18:00:00","BZN|HU","Without sequence","96.66","",""
"28/12/2023 18:00:00 - 28/12/2023 19:00:00","BZN|HU","Without sequence","78.24","",""
"28/12/2023 19:00:00 - 28/12/2023 20:00:00","BZN|HU","Without sequence","67.95","",""
"28/12/2023 20:00:00 - 28/12/2023 21:00:00","BZN|HU","Without sequence","67.48","",""
"28/12/2023 21:00:00 - 28/12/2023 22:00:00","BZN|HU","Without sequence","33.02","",""
"28/12/2023 22:00:00 - 28/12/2023 23:00:00","BZN|HU","Without sequence","25.84","",""
"28/12/2023 23:00:00 - 29/12/2023 00:00:00","BZN|HU","Without sequence","13.87","",""
"29/12/2023 00:00:00 - 29/12/2023 01:00:00","BZN|HU","Without sequence","1.64","",""
"29/12/2023 01:00:00 - 29/12/2023 02:00:00","BZN|HU","Without sequence","1.33","",""
"29/12/2023 02:00:00 - 29/12/2023 03:00:00","BZN|HU","Without sequence","0.85","",""
"29/12/2023 03:00:00 - 29/12/2023 04:00:00","BZN|HU","Without sequence","0.27","",""
"29/12/2023 04:00:00 - 29/12/2023 05:00:00","BZN|HU","Without sequence","0.68","",""
"29/12/2023 05:00:00 - 29/12/2023 06:00:00","BZN|HU","Without sequence","1.83","",""
"29/12/2023 06:00:00 - 29/12/2023 07:00:00","BZN|HU","Without sequence","10.07","",""
"29/12/2023 07:00:00 - 29/12/2023 08:00:00","BZN|HU","Without sequence","10.33","",""
"29/12/2023 08:00:00 - 29/12/2023 09:00:00","BZN|HU","Without sequence","14.64","",""
"29/12/2023 09:00:00 - 29/12/2023 10:00:00","BZN|HU","Without sequence","18.13","",""
"29/12/2023 10:00:00 - 29/12/2023 11:00:00","BZN|HU","Without sequence","9.6","",""
"29/12/2023 11:00:00 - 29/12/2023 12:00:00","BZN|HU","Without sequence","9.69","",""
"29/12/2023 12:00:00 - 29/12/2023 13:00:00","BZN|HU","Without sequence","8.38","",""
"29/12/2023 13:00:00 - 29/12/2023 14:00:00","BZN|HU","Without sequence","9.7","",""
"29/12/2023 14:00:00 - 29/12/2023 15:00:00","BZN|HU","Without sequence","19.52","",""
"29/12/2023 15:00:00 - 29/12/2023 16:00:00","BZN|HU","Without sequence","36.2","",""
"29/12/2023 16:00:00 - 29/12/2023 17:00:00","BZN|HU","Without sequence","75.06","",""
"29/12/2023 17:00:00 - 29/12/2023 18:00:00","BZN|HU","Without sequence","72.28","",""
"29/12/2023 18:00:00 - 29/12/2023 19:00:00","BZN|HU","Without sequence","62.35","",""
"29/12/2023 19:00:00 - 29/12/2023 20:00:00","BZN|HU","Without sequence","51.05","",""
"29/12/2023 20:00:00 - 29/12/2023 21:00:00","BZN|HU","Without sequence","46.27","",""
"29/12/2023 21:00:00 - 29/12/2023 22:00:00","BZN|HU","Without sequence","33.84","",""
"29/12/2023 22:00:00 - 29/12/2023 23:00:00","BZN|HU","Without sequence","25.6","",""
"29/12/2023 23:00:00 - 30/12/2023 00:00:00","BZN|HU","Without sequence","18.91","",""
"30/12/2023 00:00:00 - 30/12/2023 01:00:00","BZN|HU","Without sequence","23.11","",""
"30/12/2023 01:00:00 - 30/12/2023 02:00:00","BZN|HU","Without sequence","10.7","",""
"30/12/2023 02:00:00 - 30/12/2023 03:00:00","BZN|HU","Without sequence","8.88","",""
"30/12/2023 03:00:00 - 30/12/2023 04:00:00","BZN|HU","Without sequence","5.73","",""
"30/12/2023 04:00:00 - 30/12/2023 05:00:00","BZN|HU","Without sequence","5.75","",""
"30/12/2023 05:00:00 - 30/12/2023 06:00:00","BZN|HU","Without sequence","8.3","",""
"30/12/2023 06:00:00 - 30/12/2023 07:00:00","BZN|HU","Without sequence","9.85","",""
"30/12/2023 07:00:00 - 30/12/2023 08:00:00","BZN|HU","Without sequence","22.31","",""
"30/12/2023 08:00:00 - 30/12/2023 09:00:00","BZN|HU","Without sequence","30.36","",""
"30/12/2023 09:00:00 - 30/12/2023 10:00:00","BZN|HU","Without sequence","30.68","",""
"30/12/2023 10:00:00 - 30/12/2023 11:00:00","BZN|HU","Without sequence","25.79","",""
"30/12/2023 11:00:00 - 30/12/2023 12:00:00","BZN|HU","Without sequence","22.11","",""
"30/12/2023 12:00:00 - 30/12/2023 13:00:00","BZN|HU","Without sequence","21.33","",""
"30/12/2023 13:00:00 - 30/12/2023 14:00:00","BZN|HU","Without sequence","24.59","",""
"30/12/2023 14:00:00 - 30/12/2023 15:00:00","BZN|HU","Without sequence","42.04","",""
"30/12/2023 15:00:00 - 30/12/2023 16:00:00","BZN|HU","Without sequence","55.94","",""
"30/12/2023 16:00:00 - 30/12/2023 17:00:00","BZN|HU","Without sequence","94.67","",""
"30/12/2023 17:00:00 - 30/12/2023 18:00:00","BZN|HU","Without sequence","79.61","",""
"30/12/2023 18:00:00 - 30/12/2023 19:00:00","BZN|HU","Without sequence","79.99","",""
"30/12/2023 19:00:00 - 30/12/2023 20:00:00","BZN|HU","Without sequence","71.09","",""
"30/12/2023 20:00:00 - 30/12/2023 21:00:00","BZN|HU","Without sequence","62.01","",""
"30/12/2023 21:00:00 - 30/12/2023 22:00:00","BZN|HU","Without sequence","53.41","",""
"30/12/2023 22:00:00 - 30/12/2023 23:00:00","BZN|HU","Without sequence","50.1","",""
"30/12/2023 23:00:00 - 31/12/2023 00:00:00","BZN|HU","Without sequence","43.23","",""
"31/12/2023 00:00:00 - 31/12/2023 01:00:00","BZN|HU","Without sequence","34.76","",""
"31/12/2023 01:00:00 - 31/12/2023 02:00:00","BZN|HU","Without sequence","12.47","",""
"31/12/2023 02:00:00 - 31/12/2023 03:00:00","BZN|HU","Without sequence","4.0","",""
"31/12/2023 03:00:00 - 31/12/2023 04:00:00","BZN|HU","Without sequence","0.31","",""
"31/12/2023 04:00:00 - 31/12/2023 05:00:00","BZN|HU","Without sequence","9.72","",""
"31/12/2023 05:00:00 - 31/12/2023 06:00:00","BZN|HU","Without sequence","18.97","",""
"31/12/2023 06:00:00 - 31/12/2023 07:00:00","BZN|HU","Without sequence","18.78","",""
"31/12/2023 07:00:00 - 31/12/2023 08:00:00","BZN|HU","Without sequence","22.34","",""
"31/12/2023 08:00:00 - 31/12/2023 09:00:00","BZN|HU","Without sequence","24.28","",""
"31/12/2023 09:00:00 - 31/12/2023 10:00:00","BZN|HU","Without sequence","25.89","",""
"31/12/2023 10:00:00 - 31/12/2023 11:00:00","BZN|HU","Without sequence","14.0","",""
"31/12/2023 11:00:00 - 31/12/2023 12:00:00","BZN|HU","Without sequence","22.16","",""
"31/12/2023 12:00:00 - 31/12/2023 13:00:00","BZN|HU","Without sequence","25.8","",""
"31/12/2023 13:00:00 - 31/12/2023 14:00:00","BZN|HU","Without sequence","23.52","",""
"31/12/2023 14:00:00 - 31/12/2023 15:00:00","BZN|HU","Without sequence","23.58","",""
"31/12/2023 15:00:00 - 31/12/2023 16:00:00","BZN|HU","Without sequence","29.95","",""
"31/12/2023 16:00:00 - 31/12/2023 17:00:00","BZN|HU","Without sequence","136.16","",""
"31/12/2023 17:00:00 - 31/12/2023 18:00:00","BZN|HU","Without sequence","141.06","",""
"31/12/2023 18:00:00 - 31/12/2023 19:00:00","BZN|HU","Without sequence","72.21","",""
"31/12/2023 19:00:00 - 31/12/2023 20:00:00","BZN|HU","Without sequence","25.05","",""
"31/12/2023 20:00:00 - 31/12/2023 21:00:00","BZN|HU","Without sequence","23.33","",""
"31/12/2023 21:00:00 - 31/12/2023 22:00:00","BZN|HU","Without sequence","9.82","",""
"31/12/2023 22:00:00 - 31/12/2023 23:00:00","BZN|HU","Without sequence","10.68","",""
"31/12/2023 23:00:00 - 01/01/2024 00:00:00","BZN|HU","Without sequence","14.95","",""
"01/01/2024 00:00:00 - 01/01/2024 01:00:00","BZN|HU","Without sequence","0.1","",""
"01/01/2024 01:00:00 - 01/01/2024 02:00:00","BZN|HU","Without sequence","0.01","",""
"01/01/2024 02:00:00 - 01/01/2024 03:00:00","BZN|HU","Without sequence","0.04","",""
"01/01/2024 03:00:00 - 01/01/2024 04:00:00","BZN|HU","Without sequence","0.01","",""
"01/01/2024 04:00:00 - 01/01/2024 05:00:00","BZN|HU","Without sequence","0.01","",""
"01/01/2024 05:00:00 - 01/01/2024 06:00:00","BZN|HU","Without sequence","0.01","",""
"01/01/2024 06:00:00 - 01/01/2024 07:00:00","BZN|HU","Without sequence","0.04","",""
"01/01/2024 07:00:00 - 01/01/2024 08:00:00","BZN|HU","Without sequence","0.01","",""
"01/01/2024 08:00:00 - 01/01/2024 09:00:00","BZN|HU","Without sequence","0.0","",""
"01/01/2024 09:00:00 - 01/01/2024 10:00:00","BZN|HU","Without sequence","0.04","",""
"01/01/2024 10:00:00 - 01/01/2024 11:00:00","BZN|HU","Without sequence","0.06","",""
"01/01/2024 11:00:00 - 01/01/2024 12:00:00","BZN|HU","Without sequence","0.54","",""
"01/01/2024 12:00:00 - 01/01/2024 13:00:00","BZN|HU","Without sequence","2.24","",""
"01/01/2024 13:00:00 - 01/01/2024 14:00:00","BZN|HU","Without sequence","3.22","",""
"01/01/2024 14:00:00 - 01/01/2024 15:00:00","BZN|HU","Without sequence","9.73","",""
"01/01/2024 15:00:00 - 01/01/2024 16:00:00","BZN|HU","Without sequence","38.66","",""
"01/01/2024 16:00:00 - 01/01/2024 17:00:00","BZN|HU","Without sequence","53.17","",""
"01/01/2024 17:00:00 - 01/01/2024 18:00:00","BZN|HU","Without sequence","61.26","",""
"01/01/2024 18:00:00 - 01/01/2024 19:00:00","BZN|HU","Without sequence","60.7","",""
"01/01/2024 19:00:00 - 01/01/2024 20:00:00","BZN|HU","Without sequence","54.94","",""
"01/01/2024 20:00:00 - 01/01/2024 21:00:00","BZN|HU","Without sequence","48.47","",""
"01/01/2024 21:00:00 - 01/01/2024 22:00:00","BZN|HU","Without sequence","40.6","",""
"01/01/2024 22:00:00 - 01/01/2024 23:00:00","BZN|HU","Without sequence","44.92","",""
"01/01/2024 23:00:00 - 02/01/2024 00:00:00","BZN|HU","Without sequence","35.55","",""
"02/01/2024 00:00:00 - 02/01/2024 01:00:00","BZN|HU","Without sequence","29.48","",""
"02/01/2024 01:00:00 - 02/01/2024 02:00:00","BZN|HU","Without sequence","19.67","",""
"02/01/2024 02:00:00 - 02/01/2024 03:00:00","BZN|HU","Without sequence","27.92","",""
"02/01/2024 03:00:00 - 02/01/2024 04:00:00","BZN|HU","Without sequence","16.54","",""
"02/01/2024 04:00:00 - 02/01/2024 05:00:00","BZN|HU","Without sequence","9.95","",""
"02/01/2024 05:00:00 - 02/01/2024 06:00:00","BZN|HU","Without sequence","38.51","",""
"02/01/2024 06:00:00 - 02/01/2024 07:00:00","BZN|HU","Without sequence","46.22","",""
"02/01/2024 07:00:00 - 02/01/2024 08:00:00","BZN|HU","Without sequence","73.84","",""
"02/01/2024 08:00:00 - 02/01/2024 09:00:00","BZN|HU","Without sequence","77.86","",""
"02/01/2024 09:00:00 - 02/01/2024 10:00:00","BZN|HU","Without sequence","76.31","",""
"02/01/2024 10:00:00 - 02/01/2024 11:00:00","BZN|HU","Without sequence","75.65","",""
"02/01/2024 11:00:00 - 02/01/2024 12:00:00","BZN|HU","Without sequence","78.0","",""
"02/01/2024 12:00:00 - 02/01/2024 13:00:00","BZN|HU","Without sequence","80.54","",""
"02/01/2024 13:00:00 - 02/01/2024 14:00:00","BZN|HU","Without sequence","81.55","",""
"02/01/2024 14:00:00 - 02/01/2024 15:00:00","BZN|HU","Without sequence","84.21","",""
"02/01/2024 15:00:00 - 02/01/2024 16:00:00","BZN|HU","Without sequence","85.59","",""
"02/01/2024 16:00:00 - 02/01/2024 17:00:00","BZN|HU","Without sequence","88.12","",""
"02/01/2024 17:00:00 - 02/01/2024 18:00:00","BZN|HU","Without sequence","86.21","",""
"02/01/2024 18:00:00 - 02/01/2024 19:00:00","BZN|HU","Without sequence","81.53","",""
"02/01/2024 19:00:00 - 02/01/2024 20:00:00","BZN|HU","Without sequence","75.01","",""
"02/01/2024 20:00:00 - 02/01/2024 21:00:00","BZN|HU","Without sequence","59.91","",""
"02/01/2024 21:00:00 - 02/01/2024 22:00:00","BZN|HU","Without sequence","47.98","",""
"02/01/2024 22:00:00 - 02/01/2024 23:00:00","BZN|HU","Without sequence","41.04","",""
"02/01/2024 23:00:00 - 03/01/2024 00:00:00","BZN|HU","Without sequence","25.48","",""
"03/01/2024 00:00:00 - 03/01/2024 01:00:00","BZN|HU","Without sequence","19.2","",""
"03/01/2024 01:00:00 - 03/01/2024 02:00:00","BZN|HU","Without sequence","17.93","",""
"03/01/2024 02:00:00 - 03/01/2024 03:00:00","BZN|HU","Without sequence","17.04","",""
"03/01/2024 03:00:00 - 03/01/2024 04:00:00","BZN|HU","Without sequence","16.62","",""
"03/01/2024 04:00:00 - 03/01/2024 05:00:00","BZN|HU","Without sequence","17.58","",""
"03/01/2024 05:00:00 - 03/01/2024 06:00:00","BZN|HU","Without sequence","19.71","",""
"03/01/2024 06:00:00 - 03/01/2024 07:00:00","BZN|HU","Without sequence","34.36","",""
"03/01/2024 07:00:00 - 03/01/2024 08:00:00","BZN|HU","Without sequence","46.28","",""
"03/01/2024 08:00:00 - 03/01/2024 09:00:00","BZN|HU","Without sequence","62.64","",""
"03/01/2024 09:00:00 - 03/01/2024 10:00:00","BZN|HU","Without sequence","65.04","",""
"03/01/2024 10:00:00 - 03/01/2024 11:00:00","BZN|HU","Without sequence","59.95","",""
"03/01/2024 11:00:00 - 03/01/2024 12:00:00","BZN|HU","Without sequence","57.89","",""
"03/01/2024 12:00:00 - 03/01/2024 13:00:00","BZN|HU","Without sequence","57.05","",""
"03/01/2024 13:00:00 - 03/01/2024 14:00:00","BZN|HU","Without sequence","56.82","",""
"03/01/2024 14:00:00 - 03/01/2024 15:00:00","BZN|HU","Without sequence","62.87","",""
"03/01/2024 15:00:00 - 03/01/2024 16:00:00","BZN|HU","Without sequence","72.17","",""
"03/01/2024 16:00:00 - 03/01/2024 17:00:00","BZN|HU","Without sequence","79.61","",""
"03/01/2024 17:00:00 - 03/01/2024 18:00:00","BZN|HU","Without sequence","84.84","",""
"03/01/2024 18:00:00 - 03/01/2024 19:00:00","BZN|HU","Without sequence","85.61","",""
"03/01/2024 19:00:00 - 03/01/2024 20:00:00","BZN|HU","Without sequence","83.09","",""
"03/01/2024 20:00:00 - 03/01/2024 21:00:00","BZN|HU","Without sequence","73.23","",""
"03/01/2024 21:00:00 - 03/01/2024 22:00:00","BZN|HU","Without sequence","67.41","",""
"03/01/2024 22:00:00 - 03/01/2024 23:00:00","BZN|HU","Without sequence","65.0","",""
"03/01/2024 23:00:00 - 04/01/2024 00:00:00","BZN|HU","Without sequence","58.12","",""
"04/01/2024 00:00:00 - 04/01/2024 01:00:00","BZN|HU","Without sequence","57.3","",""
"04/01/2024 01:00:00 - 04/01/2024 02:00:00","BZN|HU","Without sequence","50.46","",""
"04/01/2024 02:00:00 - 04/01/2024 03:00:00","BZN|HU","Without sequence","40.0","",""
"04/01/2024 03:00:00 - 04/01/2024 04:00:00","BZN|HU","Without sequence","25.48","",""
"04/01/2024 04:00:00 - 04/01/2024 05:00:00","BZN|HU","Without sequence","35.0","",""
"04/01/2024 05:00:00 - 04/01/2024 06:00:00","BZN|HU","Without sequence","57.73","",""
"04/01/2024 06:00:00 - 04/01/2024 07:00:00","BZN|HU","Without sequence","72.65","",""
"04/01/2024 07:00:00 - 04/01/2024 08:00:00","BZN|HU","Without sequence","85.02","",""
"04/01/2024 08:00:00 - 04/01/2024 09:00:00","BZN|HU","Without sequence","91.47","",""
"04/01/2024 09:00:00 - 04/01/2024 10:00:00","BZN|HU","Without sequence","94.2","",""
"04/01/2024 10:00:00 - 04/01/2024 11:00:00","BZN|HU","Without sequence","92.78","",""
"04/01/2024 11:00:00 - 04/01/2024 12:00:00","BZN|HU","Without sequence","91.34","",""
"04/01/2024 12:00:00 - 04/01/2024 13:00:00","BZN|HU","Without sequence","87.38","",""
"04/01/2024 13:00:00 - 04/01/2024 14:00:00","BZN|HU","Without sequence","85.96","",""
"04/01/2024 14:00:00 - 04/01/2024 15:00:00","BZN|HU","Without sequence","92.11","",""
"04/01/2024 15:00:00 - 04/01/2024 16:00:00","BZN|HU","Without sequence","98.62","",""
"04/01/2024 16:00:00 - 04/01/2024 17:00:00","BZN|HU","Without sequence","104.56","",""
"04/01/2024 17:00:00 - 04/01/2024 18:00:00","BZN|HU","Without sequence","112.82","",""
"04/01/2024 18:00:00 - 04/01/2024 19:00:00","BZN|HU","Without sequence","114.65","",""
"04/01/2024 19:00:00 - 04/01/2024 20:00:00","BZN|HU","Without sequence","110.59","",""
"04/01/2024 20:00:00 - 04/01/2024 21:00:00","BZN|HU","Without sequence","101.03","",""
"04/01/2024 21:00:00 - 04/01/2024 22:00:00","BZN|HU","Without sequence","95.05","",""
"04/01/2024 22:00:00 - 04/01/2024 23:00:00","BZN|HU","Without sequence","92.01","",""
"04/01/2024 23:00:00 - 05/01/2024 00:00:00","BZN|HU","Without sequence","88.64","",""
