"MTU (CET/CEST)","Area","Sequence","Day-ahead (EUR/MWh)","Intraday Period (CET/CEST)","Energy Price (EUR/MWh)"
"08/03/2023 20:00:00 - 08/03/2023 21:00:00","BZN|IT-North","Without sequence","153.77","",""
"08/03/2023 21:00:00 - 08/03/2023 22:00:00","BZN|IT-North","Without sequence","139.78","",""
"08/03/2023 22:00:00 - 08/03/2023 23:00:00","BZN|IT-North","Without sequence","132.57","",""
"08/03/2023 23:00:00 - 09/03/2023 00:00:00","BZN|IT-North","Without sequence","122.35","",""
"09/03/2023 00:00:00 - 09/03/2023 01:00:00","BZN|IT-North","Without sequence","122.1","",""
"09/03/2023 01:00:00 - 09/03/2023 02:00:00","BZN|IT-North","Without sequence","112.0","",""
"09/03/2023 02:00:00 - 09/03/2023 03:00:00","BZN|IT-North","Without sequence","111.02","",""
"09/03/2023 03:00:00 - 09/03/2023 04:00:00","BZN|IT-North","Without sequence","109.38","",""
"09/03/2023 04:00:00 - 09/03/2023 05:00:00","BZN|IT-North","Without sequence","111.22","",""
"09/03/2023 05:00:00 - 09/03/2023 06:00:00","BZN|IT-North","Without sequence","122.81","",""
"09/03/2023 06:00:00 - 09/03/2023 07:00:00","BZN|IT-North","Without sequence","140.21","",""
"09/03/2023 07:00:00 - 09/03/2023 08:00:00","BZN|IT-North","Without sequence","152.77","",""
"09/03/2023 08:00:00 - 09/03/2023 09:00:00","BZN|IT-North","Without sequence","187.54","",""
"09/03/2023 09:00:00 - 09/03/2023 10:00:00","BZN|IT-North","Without sequence","192.83","",""
"09/03/2023 10:00:00 - 09/03/2023 11:00:00","BZN|IT-North","Without sequence","154.37","",""
"09/03/2023 11:00:00 - 09/03/2023 12:00:00","BZN|IT-North","Without sequence","139.5","",""
"09/03/2023 12:00:00 - 09/03/2023 13:00:00","BZN|IT-North","Without sequence","125.86","",""
"09/03/2023 13:00:00 - 09/03/2023 14:00:00","BZN|IT-North","Without sequence","121.8","",""
"09/03/2023 14:00:00 - 09/03/2023 15:00:00","BZN|IT-North","Without sequence","128.94","",""
"09/03/2023 15:00:00 - 09/03/2023 16:00:00","BZN|IT-North","Without sequence","139.5","",""
"09/03/2023 16:00:00 - 09/03/2023 17:00:00","BZN|IT-North","Without sequence","149.3","",""
"09/03/2023 17:00:00 - 09/03/2023 18:00:00","BZN|IT-North","Without sequence","159.95","",""
"09/03/2023 18:00:00 - 09/03/2023 19:00:00","BZN|IT-North","Without sequence","185.99","",""
"09/03/2023 19:00:00 - 09/03/2023 20:00:00","BZN|IT-North","Without sequence","206.01","",""
"09/03/2023 20:00:00 - 09/03/2023 21:00:00","BZN|IT-North","Without sequence","166.59","",""
"09/03/2023 21:00:00 - 09/03/2023 22:00:00","BZN|IT-North","Without sequence","140.21","",""
"09/03/2023 22:00:00 - 09/03/2023 23:00:00","BZN|IT-North","Without sequence","130.65","",""
"09/03/2023 23:00:00 - 10/03/2023 00:00:00","BZN|IT-North","Without sequence","122.1","",""
"10/03/2023 00:00:00 - 10/03/2023 01:00:00","BZN|IT-North","Without sequence","102.89","",""
"10/03/2023 01:00:00 - 10/03/2023 02:00:00","BZN|IT-North","Without sequence","100.68","",""
"10/03/2023 02:00:00 - 10/03/2023 03:00:00","BZN|IT-North","Without sequence","99.06","",""
"10/03/2023 03:00:00 - 10/03/2023 04:00:00","BZN|IT-North","Without sequence","98.84","",""
"10/03/2023 04:00:00 - 10/03/2023 05:00:00","BZN|IT-North","Without sequence","99.09","",""
"10/03/2023 05:00:00 - 10/03/2023 06:00:00","BZN|IT-North","Without sequence","112.92","",""
"10/03/2023 06:00:00 - 10/03/2023 07:00:00","BZN|IT-North","Without sequence","129.5","",""
"10/03/2023 07:00:00 - 10/03/2023 08:00:00","BZN|IT-North","Without sequence","139.79","",""
"10/03/2023 08:00:00 - 10/03/2023 09:00:00","BZN|IT-North","Without sequence","169.94","",""
"10/03/2023 09:00:00 - 10/03/2023 10:00:00","BZN|IT-North","Without sequence","167.4","",""
"10/03/2023 10:00:00 - 10/03/2023 11:00:00","BZN|IT-North","Without sequence","134.03","",""
"10/03/2023 11:00:00 - 10/03/2023 12:00:00","BZN|IT-North","Without sequence","129.86","",""
"10/03/2023 12:00:00 - 10/03/2023 13:00:00","BZN|IT-North","Without sequence","116.34","",""
"10/03/2023 13:00:00 - 10/03/2023 14:00:00","BZN|IT-North","Without sequence","112.64","",""
"10/03/2023 14:00:00 - 10/03/2023 15:00:00","BZN|IT-North","Without sequence","116.22","",""
"10/03/2023 15:00:00 - 10/03/2023 16:00:00","BZN|IT-North","Without sequence","128.46","",""
"10/03/2023 16:00:00 - 10/03/2023 17:00:00","BZN|IT-North","Without sequence","132.26","",""
"10/03/2023 17:00:00 - 10/03/2023 18:00:00","BZN|IT-North","Without sequence","135.92","",""
"10/03/2023 18:00:00 - 10/03/2023 19:00:00","BZN|IT-North","Without sequence","164.99","",""
"10/03/2023 19:00:00 - 10/03/2023 20:00:00","BZN|IT-North","Without sequence","188.71","",""
"10/03/2023 20:00:00 - 10/03/2023 21:00:00","BZN|IT-North","Without sequence","148.72","",""
"10/03/2023 21:00:00 - 10/03/2023 22:00:00","BZN|IT-North","Without sequence","128.98","",""
"10/03/2023 22:00:00 - 10/03/2023 23:00:00","BZN|IT-North","Without sequence","129.5","",""
"10/03/2023 23:00:00 - 11/03/2023 00:00:00","BZN|IT-North","Without sequence","129.5","",""
"11/03/2023 00:00:00 - 11/03/2023 01:00:00","BZN|IT-North","Without sequence","131.86","",""
"11/03/2023 01:00:00 - 11/03/2023 02:00:00","BZN|IT-North","Without sequence","127.4","",""
"11/03/2023 02:00:00 - 11/03/2023 03:00:00","BZN|IT-North","Without sequence","126.07","",""
"11/03/2023 03:00:00 - 11/03/2023 04:00:00","BZN|IT-North","Without sequence","119.5","",""
"11/03/2023 04:00:00 - 11/03/2023 05:00:00","BZN|IT-North","Without sequence","110.0","",""
"11/03/2023 05:00:00 - 11/03/2023 06:00:00","BZN|IT-North","Without sequence","114.64","",""
"11/03/2023 06:00:00 - 11/03/2023 07:00:00","BZN|IT-North","Without sequence","130.03","",""
"11/03/2023 07:00:00 - 11/03/2023 08:00:00","BZN|IT-North","Without sequence","130.94","",""
"11/03/2023 08:00:00 - 11/03/2023 09:00:00","BZN|IT-North","Without sequence","137.0","",""
"11/03/2023 09:00:00 - 11/03/2023 10:00:00","BZN|IT-North","Without sequence","133.6","",""
"11/03/2023 10:00:00 - 11/03/2023 11:00:00","BZN|IT-North","Without sequence","128.5","",""
"11/03/2023 11:00:00 - 11/03/2023 12:00:00","BZN|IT-North","Without sequence","115.26","",""
"11/03/2023 12:00:00 - 11/03/2023 13:00:00","BZN|IT-North","Without sequence","105.13","",""
"11/03/2023 13:00:00 - 11/03/2023 14:00:00","BZN|IT-North","Without sequence","88.22","",""
"11/03/2023 14:00:00 - 11/03/2023 15:00:00","BZN|IT-North","Without sequence","110.0","",""
"11/03/2023 15:00:00 - 11/03/2023 16:00:00","BZN|IT-North","Without sequence","94.12","",""
"11/03/2023 16:00:00 - 11/03/2023 17:00:00","BZN|IT-North","Without sequence","111.0","",""
"11/03/2023 17:00:00 - 11/03/2023 18:00:00","BZN|IT-North","Without sequence","131.86","",""
"11/03/2023 18:00:00 - 11/03/2023 19:00:00","BZN|IT-North","Without sequence","197.0","",""
"11/03/2023 19:00:00 - 11/03/2023 20:00:00","BZN|IT-North","Without sequence","215.0","",""
"11/03/2023 20:00:00 - 11/03/2023 21:00:00","BZN|IT-North","Without sequence","197.0","",""
"11/03/2023 21:00:00 - 11/03/2023 22:00:00","BZN|IT-North","Without sequence","168.78","",""
"11/03/2023 22:00:00 - 11/03/2023 23:00:00","BZN|IT-North","Without sequence","136.9","",""
"11/03/2023 23:00:00 - 12/03/2023 00:00:00","BZN|IT-North","Without sequence","130.17","",""
"12/03/2023 00:00:00 - 12/03/2023 01:00:00","BZN|IT-North","Without sequence","141.25","",""
"12/03/2023 01:00:00 - 12/03/2023 02:00:00","BZN|IT-North","Without sequence","135.0","",""
"12/03/2023 02:00:00 - 12/03/2023 03:00:00","BZN|IT-North","Without sequence","134.7","",""
"12/03/2023 03:00:00 - 12/03/2023 04:00:00","BZN|IT-North","Without sequence","130.01","",""
"12/03/2023 04:00:00 - 12/03/2023 05:00:00","BZN|IT-North","Without sequence","126.0","",""
"12/03/2023 05:00:00 - 12/03/2023 06:00:00","BZN|IT-North","Without sequence","129.0","",""
"12/03/2023 06:00:00 - 12/03/2023 07:00:00","BZN|IT-North","Without sequence","137.36","",""
"12/03/2023 07:00:00 - 12/03/2023 08:00:00","BZN|IT-North","Without sequence","113.55","",""
"12/03/2023 08:00:00 - 12/03/2023 09:00:00","BZN|IT-North","Without sequence","91.08","",""
"12/03/2023 09:00:00 - 12/03/2023 10:00:00","BZN|IT-North","Without sequence","93.8","",""
"12/03/2023 10:00:00 - 12/03/2023 11:00:00","BZN|IT-North","Without sequence","91.68","",""
"12/03/2023 11:00:00 - 12/03/2023 12:00:00","BZN|IT-North","Without sequence","87.51","",""
"12/03/2023 12:00:00 - 12/03/2023 13:00:00","BZN|IT-North","Without sequence","79.36","",""
"12/03/2023 13:00:00 - 12/03/2023 14:00:00","BZN|IT-North","Without sequence","68.83","",""
"12/03/2023 14:00:00 - 12/03/2023 15:00:00","BZN|IT-North","Without sequence","70.0","",""
"12/03/2023 15:00:00 - 12/03/2023 16:00:00","BZN|IT-North","Without sequence","74.9","",""
"12/03/2023 16:00:00 - 12/03/2023 17:00:00","BZN|IT-North","Without sequence","85.05","",""
"12/03/2023 17:00:00 - 12/03/2023 18:00:00","BZN|IT-North","Without sequence","138.49","",""
"12/03/2023 18:00:00 - 12/03/2023 19:00:00","BZN|IT-North","Without sequence","166.33","",""
"12/03/2023 19:00:00 - 12/03/2023 20:00:00","BZN|IT-North","Without sequence","203.0","",""
"12/03/2023 20:00:00 - 12/03/2023 21:00:00","BZN|IT-North","Without sequence","184.5","",""
"12/03/2023 21:00:00 - 12/03/2023 22:00:00","BZN|IT-North","Without sequence","178.49","",""
"12/03/2023 22:00:00 - 12/03/2023 23:00:00","BZN|IT-North","Without sequence","147.88","",""
"12/03/2023 23:00:00 - 13/03/2023 00:00:00","BZN|IT-North","Without sequence","140.0","",""
"13/03/2023 00:00:00 - 13/03/2023 01:00:00","BZN|IT-North","Without sequence","126.77","",""
"13/03/2023 01:00:00 - 13/03/2023 02:00:00","BZN|IT-North","Without sequence","108.7","",""
"13/03/2023 02:00:00 - 13/03/2023 03:00:00","BZN|IT-North","Without sequence","106.3","",""
"13/03/2023 03:00:00 - 13/03/2023 04:00:00","BZN|IT-North","Without sequence","126.0","",""
"13/03/2023 04:00:00 - 13/03/2023 05:00:00","BZN|IT-North","Without sequence","108.9","",""
"13/03/2023 05:00:00 - 13/03/2023 06:00:00","BZN|IT-North","Without sequence","132.98","",""
"13/03/2023 06:00:00 - 13/03/2023 07:00:00","BZN|IT-North","Without sequence","153.75","",""
"13/03/2023 07:00:00 - 13/03/2023 08:00:00","BZN|IT-North","Without sequence","154.95","",""
"13/03/2023 08:00:00 - 13/03/2023 09:00:00","BZN|IT-North","Without sequence","154.99","",""
"13/03/2023 09:00:00 - 13/03/2023 10:00:00","BZN|IT-North","Without sequence","151.82","",""
"13/03/2023 10:00:00 - 13/03/2023 11:00:00","BZN|IT-North","Without sequence","152.33","",""
"13/03/2023 11:00:00 - 13/03/2023 12:00:00","BZN|IT-North","Without sequence","149.99","",""
"13/03/2023 12:00:00 - 13/03/2023 13:00:00","BZN|IT-North","Without sequence","127.5","",""
"13/03/2023 13:00:00 - 13/03/2023 14:00:00","BZN|IT-North","Without sequence","130.16","",""
"13/03/2023 14:00:00 - 13/03/2023 15:00:00","BZN|IT-North","Without sequence","140.39","",""
"13/03/2023 15:00:00 - 13/03/2023 16:00:00","BZN|IT-North","Without sequence","143.09","",""
"13/03/2023 16:00:00 - 13/03/2023 17:00:00","BZN|IT-North","Without sequence","151.82","",""
"13/03/2023 17:00:00 - 13/03/2023 18:00:00","BZN|IT-North","Without sequence","155.9","",""
"13/03/2023 18:00:00 - 13/03/2023 19:00:00","BZN|IT-North","Without sequence","220.0","",""
"13/03/2023 19:00:00 - 13/03/2023 20:00:00","BZN|IT-North","Without sequence","234.99","",""
"13/03/2023 20:00:00 - 13/03/2023 21:00:00","BZN|IT-North","Without sequence","184.5","",""
"13/03/2023 21:00:00 - 13/03/2023 22:00:00","BZN|IT-North","Without sequence","154.8","",""
"13/03/2023 22:00:00 - 13/03/2023 23:00:00","BZN|IT-North","Without sequence","151.82","",""
"13/03/2023 23:00:00 - 14/03/2023 00:00:00","BZN|IT-North","Without sequence","143.32","",""
"14/03/2023 00:00:00 - 14/03/2023 01:00:00","BZN|IT-North","Without sequence","135.68","",""
"14/03/2023 01:00:00 - 14/03/2023 02:00:00","BZN|IT-North","Without sequence","113.54","",""
"14/03/2023 02:00:00 - 14/03/2023 03:00:00","BZN|IT-North","Without sequence","102.0","",""
"14/03/2023 03:00:00 - 14/03/2023 04:00:00","BZN|IT-North","Without sequence","99.5","",""
"14/03/2023 04:00:00 - 14/03/2023 05:00:00","BZN|IT-North","Without sequence","111.0","",""
"14/03/2023 05:00:00 - 14/03/2023 06:00:00","BZN|IT-North","Without sequence","130.0","",""
"14/03/2023 06:00:00 - 14/03/2023 07:00:00","BZN|IT-North","Without sequence","149.03","",""
"14/03/2023 07:00:00 - 14/03/2023 08:00:00","BZN|IT-North","Without sequence","149.03","",""
"14/03/2023 08:00:00 - 14/03/2023 09:00:00","BZN|IT-North","Without sequence","188.16","",""
"14/03/2023 09:00:00 - 14/03/2023 10:00:00","BZN|IT-North","Without sequence","171.64","",""
"14/03/2023 10:00:00 - 14/03/2023 11:00:00","BZN|IT-North","Without sequence","156.95","",""
"14/03/2023 11:00:00 - 14/03/2023 12:00:00","BZN|IT-North","Without sequence","151.44","",""
"14/03/2023 12:00:00 - 14/03/2023 13:00:00","BZN|IT-North","Without sequence","141.18","",""
"14/03/2023 13:00:00 - 14/03/2023 14:00:00","BZN|IT-North","Without sequence","141.06","",""
"14/03/2023 14:00:00 - 14/03/2023 15:00:00","BZN|IT-North","Without sequence","144.99","",""
"14/03/2023 15:00:00 - 14/03/2023 16:00:00","BZN|IT-North","Without sequence","147.99","",""
"14/03/2023 16:00:00 - 14/03/2023 17:00:00","BZN|IT-North","Without sequence","153.23","",""
"14/03/2023 17:00:00 - 14/03/2023 18:00:00","BZN|IT-North","Without sequence","153.23","",""
"14/03/2023 18:00:00 - 14/03/2023 19:00:00","BZN|IT-North","Without sequence","156.95","",""
"14/03/2023 19:00:00 - 14/03/2023 20:00:00","BZN|IT-North","Without sequence","200.41","",""
"14/03/2023 20:00:00 - 14/03/2023 21:00:00","BZN|IT-North","Without sequence","179.84","",""
"14/03/2023 21:00:00 - 14/03/2023 22:00:00","BZN|IT-North","Without sequence","157.77","",""
"14/03/2023 22:00:00 - 14/03/2023 23:00:00","BZN|IT-North","Without sequence","152.34","",""
"14/03/2023 23:00:00 - 15/03/2023 00:00:00","BZN|IT-North","Without sequence","143.96","",""
"15/03/2023 00:00:00 - 15/03/2023 01:00:00","BZN|IT-North","Without sequence","133.86","",""
"15/03/2023 01:00:00 - 15/03/2023 02:00:00","BZN|IT-North","Without sequence","124.69","",""
"15/03/2023 02:00:00 - 15/03/2023 03:00:00","BZN|IT-North","Without sequence","122.65","",""
"15/03/2023 03:00:00 - 15/03/2023 04:00:00","BZN|IT-North","Without sequence","120.51","",""
"15/03/2023 04:00:00 - 15/03/2023 05:00:00","BZN|IT-North","Without sequence","120.67","",""
"15/03/2023 05:00:00 - 15/03/2023 06:00:00","BZN|IT-North","Without sequence","139.69","",""
"15/03/2023 06:00:00 - 15/03/2023 07:00:00","BZN|IT-North","Without sequence","155.34","",""
"15/03/2023 07:00:00 - 15/03/2023 08:00:00","BZN|IT-North","Without sequence","173.02","",""
"15/03/2023 08:00:00 - 15/03/2023 09:00:00","BZN|IT-North","Without sequence","185.31","",""
"15/03/2023 09:00:00 - 15/03/2023 10:00:00","BZN|IT-North","Without sequence","166.39","",""
"15/03/2023 10:00:00 - 15/03/2023 11:00:00","BZN|IT-North","Without sequence","155.34","",""
"15/03/2023 11:00:00 - 15/03/2023 12:00:00","BZN|IT-North","Without sequence","144.63","",""
"15/03/2023 12:00:00 - 15/03/2023 13:00:00","BZN|IT-North","Without sequence","137.74","",""
"15/03/2023 13:00:00 - 15/03/2023 14:00:00","BZN|IT-North","Without sequence","137.28","",""
"15/03/2023 14:00:00 - 15/03/2023 15:00:00","BZN|IT-North","Without sequence","142.78","",""
"15/03/2023 15:00:00 - 15/03/2023 16:00:00","BZN|IT-North","Without sequence","144.63","",""
"15/03/2023 16:00:00 - 15/03/2023 17:00:00","BZN|IT-North","Without sequence","154.28","",""
"15/03/2023 17:00:00 - 15/03/2023 18:00:00","BZN|IT-North","Without sequence","158.43","",""
"15/03/2023 18:00:00 - 15/03/2023 19:00:00","BZN|IT-North","Without sequence","207.56","",""
"15/03/2023 19:00:00 - 15/03/2023 20:00:00","BZN|IT-North","Without sequence","215.0","",""
"15/03/2023 20:00:00 - 15/03/2023 21:00:00","BZN|IT-North","Without sequence","175.25","",""
"15/03/2023 21:00:00 - 15/03/2023 22:00:00","BZN|IT-North","Without sequence","154.28","",""
"15/03/2023 22:00:00 - 15/03/2023 23:00:00","BZN|IT-North","Without sequence","149.99","",""
"15/03/2023 23:00:00 - 16/03/2023 00:00:00","BZN|IT-North","Without sequence","144.03","",""
"16/03/2023 00:00:00 - 16/03/2023 01:00:00","BZN|IT-North","Without sequence","131.52","",""
"16/03/2023 01:00:00 - 16/03/2023 02:00:00","BZN|IT-North","Without sequence","129.64","",""
"16/03/2023 02:00:00 - 16/03/2023 03:00:00","BZN|IT-North","Without sequence","126.59","",""
"16/03/2023 03:00:00 - 16/03/2023 04:00:00","BZN|IT-North","Without sequence","126.1","",""
"16/03/2023 04:00:00 - 16/03/2023 05:00:00","BZN|IT-North","Without sequence","126.81","",""
"16/03/2023 05:00:00 - 16/03/2023 06:00:00","BZN|IT-North","Without sequence","130.31","",""
"16/03/2023 06:00:00 - 16/03/2023 07:00:00","BZN|IT-North","Without sequence","148.23","",""
"16/03/2023 07:00:00 - 16/03/2023 08:00:00","BZN|IT-North","Without sequence","168.02","",""
"16/03/2023 08:00:00 - 16/03/2023 09:00:00","BZN|IT-North","Without sequence","195.0","",""
"16/03/2023 09:00:00 - 16/03/2023 10:00:00","BZN|IT-North","Without sequence","151.24","",""
"16/03/2023 10:00:00 - 16/03/2023 11:00:00","BZN|IT-North","Without sequence","141.38","",""
"16/03/2023 11:00:00 - 16/03/2023 12:00:00","BZN|IT-North","Without sequence","136.27","",""
"16/03/2023 12:00:00 - 16/03/2023 13:00:00","BZN|IT-North","Without sequence","122.68","",""
"16/03/2023 13:00:00 - 16/03/2023 14:00:00","BZN|IT-North","Without sequence","125.48","",""
"16/03/2023 14:00:00 - 16/03/2023 15:00:00","BZN|IT-North","Without sequence","133.96","",""
"16/03/2023 15:00:00 - 16/03/2023 16:00:00","BZN|IT-North","Without sequence","133.95","",""
"16/03/2023 16:00:00 - 16/03/2023 17:00:00","BZN|IT-North","Without sequence","138.5","",""
"16/03/2023 17:00:00 - 16/03/2023 18:00:00","BZN|IT-North","Without sequence","146.64","",""
"16/03/2023 18:00:00 - 16/03/2023 19:00:00","BZN|IT-North","Without sequence","201.11","",""
"16/03/2023 19:00:00 - 16/03/2023 20:00:00","BZN|IT-North","Without sequence","218.0","",""
"16/03/2023 20:00:00 - 16/03/2023 21:00:00","BZN|IT-North","Without sequence","198.0","",""
"16/03/2023 21:00:00 - 16/03/2023 22:00:00","BZN|IT-North","Without sequence","142.83","",""
"16/03/2023 22:00:00 - 16/03/2023 23:00:00","BZN|IT-North","Without sequence","141.38","",""
"16/03/2023 23:00:00 - 17/03/2023 00:00:00","BZN|IT-North","Without sequence","135.09","",""
"17/03/2023 00:00:00 - 17/03/2023 01:00:00","BZN|IT-North","Without sequence","127.23","",""
"17/03/2023 01:00:00 - 17/03/2023 02:00:00","BZN|IT-North","Without sequence","121.6","",""
"17/03/2023 02:00:00 - 17/03/2023 03:00:00","BZN|IT-North","Without sequence","119.57","",""
"17/03/2023 03:00:00 - 17/03/2023 04:00:00","BZN|IT-North","Without sequence","118.2","",""
"17/03/2023 04:00:00 - 17/03/2023 05:00:00","BZN|IT-North","Without sequence","119.57","",""
"17/03/2023 05:00:00 - 17/03/2023 06:00:00","BZN|IT-North","Without sequence","127.1","",""
"17/03/2023 06:00:00 - 17/03/2023 07:00:00","BZN|IT-North","Without sequence","134.3","",""
"17/03/2023 07:00:00 - 17/03/2023 08:00:00","BZN|IT-North","Without sequence","140.69","",""
"17/03/2023 08:00:00 - 17/03/2023 09:00:00","BZN|IT-North","Without sequence","145.23","",""
"17/03/2023 09:00:00 - 17/03/2023 10:00:00","BZN|IT-North","Without sequence","130.75","",""
"17/03/2023 10:00:00 - 17/03/2023 11:00:00","BZN|IT-North","Without sequence","126.67","",""
"17/03/2023 11:00:00 - 17/03/2023 12:00:00","BZN|IT-North","Without sequence","120.08","",""
"17/03/2023 12:00:00 - 17/03/2023 13:00:00","BZN|IT-North","Without sequence","95.71","",""
"17/03/2023 13:00:00 - 17/03/2023 14:00:00","BZN|IT-North","Without sequence","96.1","",""
"17/03/2023 14:00:00 - 17/03/2023 15:00:00","BZN|IT-North","Without sequence","113.83","",""
"17/03/2023 15:00:00 - 17/03/2023 16:00:00","BZN|IT-North","Without sequence","129.66","",""
"17/03/2023 16:00:00 - 17/03/2023 17:00:00","BZN|IT-North","Without sequence","134.3","",""
